id,date,type,category,amount,payment_method,recurring
3123,2023-11-08,Expense,Education,4926.389054331,Other,0
3124,2023-04-02,Income,Groceries,4223.385840388,Debit Card,1
3125,2023-12-20,Income,Debt Repayment,4955.858,Bank Transfer,1
3126,2023-06-25,Income,Gifts/Donations,3833.90148969567,Credit Card,1
3127,2023-11-05,Expense,Dining Out,4518.91,Other,1
3128,2023-10-21,Expense,Shopping,4763.88,Cash,0
3129,2023-12-20,Expense,Internet,111.2462482133,Bank Transfer,1
3130,2023-02-01,Expense,Rent/Mortgage,1139.54,Other,0
3131,2023-12-23,Income,Entertainment,1341.44,Cash,1
3132,2023-02-18,Income,Insurance,812.45707,Other,0
3133,2023-09-11,Income,Entertainment,722.687,Bank Transfer,0
3134,2023-08-06,Expense,Utilities,354.173720891,Credit Card,0
3135,2023-12-06,Expense,Debt Repayment,1492.9,Other,0
3136,2023-01-09,Expense,Travel,2694.37,Credit Card,1
3137,2023-07-30,Income,Shopping,2914.3113983361,Cash,0
3138,2023-07-26,Income,Subscriptions,14.90723925999,Cash,0
3139,2023-06-12,Income,Shopping,4265.1503,Credit Card,0
3140,2023-04-09,Expense,Insurance,2162.3936457,Debit Card,1
3141,2023-08-11,Expense,Healthcare,1438.0,Cash,0
3142,2023-09-29,Income,Insurance,4229.562,Debit Card,1
3143,2023-12-01,Income,Travel,3476.665977024,Other,0
3144,2023-10-09,Expense,Phone,3524.893532,Cash,1
3145,2023-10-25,Expense,Travel,3731.2,Bank Transfer,0
3146,2023-07-09,Expense,Entertainment,458.434,Debit Card,1
3147,2023-03-10,Expense,Transportation,852.2,Debit Card,0
3148,2023-10-09,Income,Groceries,4103.66993573,Bank Transfer,1
3149,2023-10-17,Income,Travel,311.33255,Other,1
3150,2023-03-24,Expense,Debt Repayment,3011.2703,Bank Transfer,1
3151,2023-08-12,Expense,Subscriptions,2874.957668091,Cash,1
3152,2023-11-21,Income,Insurance,658.761629041,Debit Card,1
3153,2023-01-05,Income,Childcare,3461.504,Cash,0
3154,2023-12-04,Income,Education,2109.9014,Cash,0
3155,2023-07-23,Income,Healthcare,642.6855,Other,1
3156,2023-11-13,Income,Dining Out,3083.32,Bank Transfer,1
3157,2023-08-27,Income,Transportation,3304.4299826,Bank Transfer,1
3158,2023-06-20,Expense,Travel,484.192,Other,0
3159,2023-12-06,Expense,Internet,4686.6007660729,Debit Card,1
3160,2023-08-06,Expense,Debt Repayment,4593.14,Cash,0
3161,2023-03-22,Income,Groceries,235.7134,Cash,1
3162,2023-10-18,Income,Phone,2983.55183016,Credit Card,1
3163,2023-07-17,Expense,Debt Repayment,3208.73,Credit Card,0
3164,2023-06-26,Income,Childcare,2344.61043,Cash,1
3165,2023-11-06,Income,Travel,1693.86294194264,Credit Card,0
3166,2023-02-24,Income,Rent/Mortgage,1626.494479,Debit Card,1
3167,2023-11-10,Income,Groceries,4664.3,Debit Card,0
3168,2023-10-19,Income,Utilities,4359.77529900579,Other,1
3169,2023-09-25,Expense,Rent/Mortgage,1785.1106866,Debit Card,1
3170,2023-12-15,Expense,Rent/Mortgage,3003.5215267,Debit Card,0
3171,2023-04-21,Income,Education,4033.57537891,Bank Transfer,0
3172,2023-10-15,Income,Insurance,2237.32287,Debit Card,1
3173,2023-02-13,Expense,Subscriptions,3480.54943,Other,0
3174,2023-08-19,Expense,Gifts/Donations,4457.3798,Other,0
3175,2023-12-17,Income,Insurance,534.13384,Debit Card,0
3176,2023-03-16,Income,Gifts/Donations,869.334,Cash,1
3177,2023-09-26,Expense,Subscriptions,1964.707,Debit Card,1
3178,2023-11-29,Income,Transportation,2130.433861,Bank Transfer,1
3179,2023-01-02,Income,Entertainment,771.6102,Bank Transfer,0
3180,2023-03-23,Expense,Rent/Mortgage,3162.6448,Bank Transfer,0
3181,2023-05-23,Expense,Subscriptions,2163.7,Debit Card,0
3182,2023-01-05,Expense,Dining Out,77.985355917,Bank Transfer,1
3183,2023-04-19,Expense,Dining Out,3691.2207561659,Debit Card,1
3184,2023-12-07,Expense,Rent/Mortgage,4709.410627,Debit Card,0
3185,2023-07-28,Income,Transportation,4308.2077397489,Credit Card,0
3186,2023-07-14,Expense,Internet,1922.7915,Other,1
3187,2023-03-06,Income,Entertainment,3901.27692670542,Bank Transfer,0
3188,2023-10-18,Income,Entertainment,3279.2609,Bank Transfer,1
3189,2023-01-29,Expense,Healthcare,72.242923,Cash,0
3190,2023-05-21,Expense,Gifts/Donations,2272.3781,Bank Transfer,0
3191,2023-03-11,Income,Insurance,3506.904774,Credit Card,1
3192,2023-07-10,Income,Subscriptions,4203.43986159088,Cash,1
3193,2023-12-31,Expense,Phone,3358.28,Credit Card,0
3194,2023-08-03,Expense,Childcare,3009.84754,Cash,0
3195,2023-12-24,Income,Childcare,1817.1,Other,1
3196,2023-09-02,Expense,Subscriptions,2394.7758,Other,1
3197,2023-11-20,Expense,Utilities,2148.286265,Other,1
3198,2023-05-07,Expense,Travel,2221.876698613,Bank Transfer,0
3199,2023-03-31,Income,Subscriptions,2828.34,Debit Card,0
3200,2023-06-12,Income,Insurance,3700.9699905,Debit Card,1
3201,2023-01-05,Expense,Dining Out,658.9,Credit Card,0
3202,2023-06-16,Expense,Insurance,4935.173517322,Cash,0
3203,2023-06-29,Income,Healthcare,3016.0,Cash,1
3204,2023-07-10,Expense,Insurance,108.427987,Credit Card,1
3205,2023-11-19,Income,Debt Repayment,3218.8033,Debit Card,1
3206,2023-03-30,Expense,Utilities,3387.7689,Other,1
3207,2023-11-30,Income,Education,985.45229222,Other,1
3208,2023-12-08,Income,Internet,3948.764332,Bank Transfer,0
3209,2023-07-02,Expense,Healthcare,3828.5670353,Credit Card,0
3210,2023-06-19,Expense,Entertainment,1532.648946502,Bank Transfer,0
3211,2023-09-18,Income,Gifts/Donations,1858.85,Cash,0
3212,2023-07-16,Income,Transportation,273.3473,Debit Card,1
3213,2023-07-11,Income,Childcare,2088.8041251,Debit Card,1
3214,2023-04-05,Expense,Utilities,3513.3,Other,1
3215,2023-12-17,Expense,Entertainment,4176.321396,Debit Card,1
3216,2023-11-07,Expense,Entertainment,2125.511457023,Debit Card,0
3217,2023-11-03,Income,Education,3819.67,Bank Transfer,1
3218,2023-10-19,Income,Gifts/Donations,646.926,Cash,1
3219,2023-11-25,Income,Education,1318.3,Debit Card,1
3220,2023-05-26,Income,Rent/Mortgage,3186.4,Debit Card,1
3221,2023-01-09,Income,Utilities,1726.1096372128,Cash,1
3222,2023-06-04,Expense,Debt Repayment,469.2530422,Other,1
3223,2023-12-28,Income,Phone,652.460224755,Other,1
3224,2023-08-04,Income,Entertainment,866.2,Bank Transfer,1
3225,2023-10-08,Expense,Childcare,1776.8755661191,Cash,1
3226,2023-01-01,Expense,Shopping,4460.94128972422,Credit Card,0
3227,2023-04-08,Expense,Entertainment,3024.1887,Bank Transfer,0
3228,2023-05-08,Expense,Education,1749.94293,Debit Card,0
3229,2023-07-29,Expense,Travel,3729.39451,Other,1
3230,2023-04-02,Income,Childcare,511.19522,Debit Card,1
3231,2023-02-26,Income,Internet,3992.15498609,Credit Card,0
3232,2023-02-23,Income,Phone,1068.75,Bank Transfer,1
3233,2023-08-19,Income,Childcare,1163.44679,Debit Card,1
3234,2023-01-30,Expense,Childcare,2041.21,Debit Card,0
3235,2023-07-26,Income,Internet,4227.73727582892,Credit Card,1
3236,2023-06-22,Expense,Utilities,2795.336,Cash,0
3237,2023-04-17,Income,Entertainment,1939.3810407,Cash,1
3238,2023-11-23,Expense,Subscriptions,2021.52577,Bank Transfer,0
3239,2023-08-07,Expense,Education,3764.48,Bank Transfer,0
3240,2023-05-09,Income,Groceries,186.5,Bank Transfer,1
3241,2023-01-20,Expense,Entertainment,4162.63778336,Other,1
3242,2023-02-13,Expense,Debt Repayment,469.6211242218,Debit Card,1
3243,2023-08-04,Expense,Dining Out,1039.68892762258,Credit Card,1
3244,2023-10-25,Income,Entertainment,3069.438736,Credit Card,0
3245,2023-10-08,Expense,Shopping,29.29859,Bank Transfer,1
3246,2023-01-06,Income,Education,2358.754173,Credit Card,0
3247,2023-03-10,Income,Education,3383.70052,Bank Transfer,0
3248,2023-09-19,Expense,Education,1196.285551636,Credit Card,1
3249,2023-11-08,Expense,Education,1028.8467459,Other,0
3250,2023-07-27,Expense,Groceries,3343.33205232599,Credit Card,0
3251,2023-06-30,Expense,Childcare,4619.63827,Debit Card,0
3252,2023-03-25,Expense,Internet,1009.798574081,Bank Transfer,0
3253,2023-04-17,Expense,Internet,4262.6698,Debit Card,0
3254,2023-07-19,Income,Gifts/Donations,2892.49,Debit Card,0
3255,2023-09-02,Expense,Insurance,1053.32344,Cash,0
3256,2023-04-12,Expense,Childcare,1427.144,Cash,1
3257,2023-09-07,Income,Childcare,2316.52426914,Debit Card,0
3258,2023-05-28,Expense,Transportation,1485.21970158,Credit Card,1
3259,2023-07-03,Income,Internet,321.3687239,Other,1
3260,2023-08-03,Expense,Subscriptions,319.23,Credit Card,1
3261,2023-04-04,Income,Education,1278.853918948,Bank Transfer,1
3262,2023-09-18,Expense,Shopping,4170.49971869,Credit Card,1
3263,2023-01-28,Expense,Insurance,2321.38,Credit Card,1
3264,2023-09-06,Income,Education,4620.748037,Bank Transfer,1
3265,2023-05-31,Expense,Shopping,1200.7508309,Credit Card,0
3266,2023-07-07,Expense,Subscriptions,2534.36968,Cash,0
3267,2023-07-10,Income,Debt Repayment,172.5764157136,Debit Card,0
3268,2023-03-21,Expense,Gifts/Donations,1640.7559,Credit Card,0
3269,2023-07-16,Income,Utilities,3444.2887,Bank Transfer,0
3270,2023-07-24,Expense,Healthcare,2865.2,Bank Transfer,1
3271,2023-02-13,Income,Dining Out,3495.66855,Cash,0
3272,2023-07-30,Expense,Internet,4996.282353,Credit Card,0
3273,2023-03-14,Income,Phone,2311.3020213823,Debit Card,1
3274,2023-08-17,Income,Transportation,27.3677,Cash,1
3275,2023-07-08,Income,Debt Repayment,3000.669648364,Credit Card,1
3276,2023-11-27,Income,Gifts/Donations,4456.53882881,Other,1
3277,2023-05-26,Income,Groceries,1798.32,Credit Card,1
3278,2023-08-27,Expense,Phone,3603.242,Other,0
3279,2023-07-30,Income,Healthcare,4580.4894,Credit Card,1
3280,2023-09-20,Expense,Subscriptions,2726.2612656,Credit Card,1
3281,2023-05-02,Income,Education,3523.42074509,Credit Card,0
3282,2023-03-27,Expense,Insurance,852.7982680504,Debit Card,1
3283,2023-05-21,Expense,Utilities,1148.487684,Cash,0
3284,2023-11-21,Income,Entertainment,1573.36,Bank Transfer,1
3285,2023-09-06,Income,Insurance,795.886595684,Debit Card,1
3286,2023-12-30,Expense,Internet,3578.7030589,Cash,0
3287,2023-10-16,Expense,Transportation,3629.17910772,Other,0
3288,2023-06-06,Expense,Utilities,4784.23535,Credit Card,1
3289,2023-05-25,Expense,Education,1687.375,Bank Transfer,0
3290,2023-03-19,Expense,Utilities,523.10412,Bank Transfer,0
3291,2023-04-20,Expense,Transportation,1159.189171,Credit Card,0
3292,2023-05-30,Expense,Shopping,476.7370138351,Debit Card,1
3293,2023-06-10,Expense,Groceries,4485.52615,Credit Card,0
3294,2023-04-24,Income,Rent/Mortgage,3269.8991586799,Cash,0
3295,2023-07-04,Income,Debt Repayment,2343.43279523384,Bank Transfer,1
3296,2023-05-16,Income,Childcare,3872.811305301,Bank Transfer,1
3297,2023-12-25,Expense,Internet,704.327411651,Credit Card,1
3298,2023-07-26,Expense,Internet,793.661369575,Debit Card,1
3299,2023-04-13,Expense,Internet,104.2319204864,Other,1
3300,2023-08-15,Expense,Gifts/Donations,1053.888815879,Bank Transfer,0
3301,2023-05-27,Income,Groceries,776.5,Cash,0
3302,2023-01-24,Expense,Rent/Mortgage,2177.3062072,Other,0
3303,2023-07-26,Expense,Shopping,2297.65,Other,0
3304,2023-11-23,Income,Gifts/Donations,460.71977482,Bank Transfer,0
3305,2023-07-31,Income,Dining Out,4497.5,Debit Card,1
3306,2023-04-29,Income,Groceries,1529.7,Debit Card,1
3307,2023-06-18,Expense,Childcare,1294.9886015062,Other,0
3308,2023-07-11,Expense,Shopping,1113.0,Debit Card,0
3309,2023-05-16,Expense,Childcare,1981.823281636,Cash,1
3310,2023-07-08,Income,Rent/Mortgage,4837.31177,Other,1
3311,2023-03-04,Income,Healthcare,1974.68852,Debit Card,1
3312,2023-03-23,Income,Groceries,2516.46027704068,Debit Card,0
3313,2023-12-19,Expense,Shopping,2003.3024353,Other,0
3314,2023-06-14,Expense,Travel,2944.1887,Other,0
3315,2023-04-19,Expense,Travel,2833.15009,Other,0
3316,2023-11-02,Income,Groceries,4618.923696287,Other,0
3317,2023-03-12,Income,Debt Repayment,1213.84729616,Other,1
3318,2023-08-11,Expense,Utilities,1583.1,Cash,0
3319,2023-09-29,Income,Debt Repayment,1548.583,Credit Card,0
3320,2023-06-06,Expense,Shopping,1569.44795,Debit Card,0
3321,2023-01-01,Expense,Gifts/Donations,410.1498,Credit Card,0
3322,2023-07-20,Income,Entertainment,3853.94401,Credit Card,1
3323,2023-07-05,Expense,Rent/Mortgage,3636.924,Cash,1
3324,2023-07-23,Income,Groceries,2237.79,Debit Card,1
3325,2023-02-27,Income,Transportation,2413.336294,Debit Card,0
3326,2023-01-30,Income,Gifts/Donations,4481.724661,Cash,0
3327,2023-03-30,Income,Subscriptions,1839.45093031,Other,0
3328,2023-07-16,Expense,Transportation,2082.373,Debit Card,1
3329,2023-10-12,Expense,Utilities,3677.85,Other,1
3330,2023-10-03,Expense,Shopping,3784.727991021,Cash,1
3331,2023-12-16,Income,Subscriptions,732.370187,Credit Card,0
3332,2023-10-05,Income,Dining Out,1980.41,Debit Card,0
3333,2023-10-15,Expense,Internet,252.13,Credit Card,0
3334,2023-09-29,Expense,Groceries,2212.124598,Bank Transfer,1
3335,2023-03-06,Expense,Gifts/Donations,4391.277,Other,1
3336,2023-12-17,Income,Phone,2412.3110494,Other,1
3337,2023-04-18,Income,Groceries,3824.2,Credit Card,1
3338,2023-11-29,Income,Shopping,4629.71275175,Bank Transfer,1
3339,2023-08-13,Income,Education,3205.1951,Bank Transfer,1
3340,2023-12-17,Income,Debt Repayment,4906.956,Credit Card,0
3341,2023-11-16,Income,Debt Repayment,1807.888796,Other,0
3342,2023-05-11,Expense,Rent/Mortgage,3418.8053696,Bank Transfer,1
3343,2023-08-07,Income,Debt Repayment,893.9673737412,Credit Card,1
3344,2023-08-28,Expense,Gifts/Donations,3640.81706,Cash,0
3345,2023-10-09,Income,Phone,904.2044,Debit Card,0
3346,2023-08-01,Income,Internet,58.861,Cash,1
3347,2023-07-27,Income,Utilities,3255.97023701,Credit Card,0
3348,2023-05-08,Expense,Childcare,468.35120507832,Other,0
3349,2023-01-14,Income,Shopping,2719.57466367,Other,0
3350,2023-09-06,Income,Shopping,3604.46096643223,Cash,0
3351,2023-08-03,Expense,Education,793.585529012,Other,0
3352,2023-10-24,Expense,Insurance,1150.8366,Credit Card,0
3353,2023-07-02,Expense,Travel,1244.933992279,Bank Transfer,1
3354,2023-03-15,Expense,Travel,1164.401351,Other,1
3355,2023-06-22,Income,Dining Out,3716.673944777,Debit Card,0
3356,2023-05-18,Income,Education,3936.96,Cash,1
3357,2023-01-05,Income,Shopping,1223.34,Debit Card,1
3358,2023-08-06,Expense,Shopping,3332.4488,Credit Card,1
3359,2023-01-13,Expense,Internet,967.57,Cash,0
3360,2023-05-01,Expense,Dining Out,2491.25,Bank Transfer,1
3361,2023-05-30,Expense,Debt Repayment,4871.7605,Bank Transfer,0
3362,2023-11-30,Expense,Childcare,26.29619127025,Cash,0
3363,2023-09-19,Expense,Internet,1297.7109274333,Bank Transfer,1
3364,2023-03-03,Income,Phone,2682.567,Other,0
3365,2023-05-03,Income,Dining Out,1490.9890569754,Bank Transfer,1
3366,2023-02-07,Income,Entertainment,1044.24379,Cash,0
3367,2023-03-12,Expense,Shopping,2833.1,Bank Transfer,1
3368,2023-12-18,Income,Subscriptions,2107.5,Debit Card,1
3369,2023-10-24,Income,Debt Repayment,1074.72,Other,1
3370,2023-07-24,Expense,Subscriptions,590.9714585,Other,0
3371,2023-03-19,Expense,Groceries,1384.190766169,Cash,1
3372,2023-09-24,Expense,Rent/Mortgage,1464.1,Bank Transfer,0
3373,2023-06-12,Expense,Internet,2436.7273288,Bank Transfer,1
3374,2023-01-24,Expense,Travel,613.64,Cash,1
3375,2023-01-16,Income,Subscriptions,2090.2055843124,Other,0
3376,2023-05-04,Income,Dining Out,2445.8763139,Debit Card,0
3377,2023-11-24,Expense,Transportation,3272.92299926056,Credit Card,1
3378,2023-01-07,Expense,Dining Out,2259.3572,Cash,1
3379,2023-03-12,Expense,Education,2197.1306289788,Debit Card,0
3380,2023-09-03,Income,Groceries,1092.4,Debit Card,0
3381,2023-05-23,Expense,Rent/Mortgage,3826.6092,Credit Card,1
3382,2023-08-23,Expense,Shopping,1218.254159526,Cash,1
3383,2023-10-10,Expense,Transportation,1041.4275132,Other,1
3384,2023-10-03,Expense,Travel,3277.931796897,Credit Card,0
3385,2023-12-15,Income,Utilities,2914.92422290487,Credit Card,0
3386,2023-09-25,Expense,Transportation,944.89,Other,0
3387,2023-10-29,Expense,Gifts/Donations,1366.10716,Credit Card,1
3388,2023-12-11,Income,Subscriptions,1072.8,Credit Card,1
3389,2023-09-27,Income,Entertainment,2176.6761203,Other,0
3390,2023-02-16,Expense,Education,3858.718949562,Debit Card,0
3391,2023-02-10,Income,Gifts/Donations,4828.321,Debit Card,1
3392,2023-04-16,Income,Transportation,205.51,Credit Card,1
3393,2023-11-05,Income,Rent/Mortgage,4136.7,Other,0
3394,2023-04-06,Expense,Entertainment,1396.369632829,Credit Card,0
3395,2023-10-02,Income,Shopping,3215.563,Debit Card,1
3396,2023-04-05,Income,Utilities,3703.78,Credit Card,0
3397,2023-07-26,Income,Groceries,1423.833,Cash,0
3398,2023-01-02,Income,Dining Out,3055.9044804321,Debit Card,1
3399,2023-10-30,Income,Dining Out,4844.9510276664,Other,1
3400,2023-07-06,Income,Insurance,2071.98599,Credit Card,1
3401,2023-12-12,Income,Childcare,4039.235804,Debit Card,0
3402,2023-06-15,Expense,Healthcare,4767.300397925,Bank Transfer,0
3403,2023-04-01,Income,Shopping,913.4,Other,1
3404,2023-11-30,Expense,Transportation,4708.101677667,Bank Transfer,0
3405,2023-05-25,Income,Debt Repayment,1062.479355326,Other,1
3406,2023-03-10,Expense,Childcare,1605.60324981846,Debit Card,1
3407,2023-07-27,Expense,Transportation,4990.39467962,Debit Card,1
3408,2023-07-24,Income,Healthcare,4843.144628,Cash,1
3409,2023-06-04,Expense,Subscriptions,4136.7901,Cash,1
3410,2023-04-27,Income,Travel,4833.8756929,Debit Card,0
3411,2023-08-24,Income,Utilities,3953.274,Other,0
3412,2023-12-06,Expense,Subscriptions,283.123361,Cash,0
3413,2023-10-09,Expense,Rent/Mortgage,3287.74,Cash,0
3414,2023-10-07,Expense,Dining Out,601.878983,Credit Card,1
3415,2023-08-29,Income,Shopping,1485.79386291,Credit Card,0
3416,2023-10-23,Income,Rent/Mortgage,3742.13374,Bank Transfer,0
3417,2023-10-21,Expense,Childcare,3305.6,Bank Transfer,0
3418,2023-09-04,Expense,Groceries,2811.487,Debit Card,0
3419,2023-10-05,Income,Travel,4838.336686,Debit Card,1
3420,2023-01-21,Expense,Internet,1572.85528532,Cash,1
3421,2023-08-29,Income,Rent/Mortgage,2369.178505429,Bank Transfer,1
3422,2023-07-19,Expense,Internet,2852.318,Cash,0
3423,2023-08-20,Income,Groceries,4176.2689,Bank Transfer,0
3424,2023-08-22,Expense,Travel,2041.36053364,Cash,1
3425,2023-02-26,Income,Healthcare,2276.40355054,Debit Card,0
3426,2023-05-22,Expense,Dining Out,2077.331371862,Bank Transfer,0
3427,2023-05-23,Income,Shopping,46.70407,Other,1
3428,2023-10-19,Expense,Debt Repayment,1795.74100073,Credit Card,0
3429,2023-04-18,Income,Internet,1328.54,Other,0
3430,2023-09-10,Income,Education,2494.90214,Bank Transfer,0
3431,2023-08-08,Expense,Rent/Mortgage,2681.3823647,Other,0
3432,2023-04-07,Income,Subscriptions,4941.15,Other,1
3433,2023-07-27,Income,Dining Out,4832.29893846,Debit Card,1
3434,2023-06-06,Income,Internet,1385.94249,Credit Card,1
3435,2023-03-15,Income,Internet,3173.929712944,Credit Card,0
3436,2023-02-03,Income,Debt Repayment,2460.168,Credit Card,1
3437,2023-05-20,Income,Entertainment,2600.479492833,Other,0
3438,2023-11-16,Expense,Childcare,1865.147320261,Other,0
3439,2023-10-10,Income,Healthcare,4088.101634635,Credit Card,0
3440,2023-06-13,Expense,Shopping,2387.2756699,Cash,0
3441,2023-12-15,Income,Insurance,3437.0,Debit Card,0
3442,2023-04-19,Expense,Education,2075.947,Credit Card,0
3443,2023-03-09,Income,Debt Repayment,2858.31265895,Bank Transfer,1
3444,2023-02-14,Income,Debt Repayment,2364.127213,Bank Transfer,1
3445,2023-12-15,Income,Transportation,4616.136259,Cash,1
3446,2023-09-24,Expense,Insurance,4785.792,Bank Transfer,1
3447,2023-02-14,Expense,Dining Out,3016.6,Other,1
3448,2023-09-03,Income,Internet,4067.479191622,Debit Card,0
3449,2023-07-07,Income,Shopping,296.1744,Cash,1
3450,2023-08-23,Expense,Rent/Mortgage,1396.97682,Debit Card,1
3451,2023-09-19,Income,Gifts/Donations,2659.238,Cash,1
3452,2023-02-24,Income,Dining Out,677.78064014048,Other,1
3453,2023-07-08,Income,Groceries,3310.6973,Bank Transfer,1
3454,2023-03-17,Expense,Phone,4213.313,Credit Card,1
3455,2023-06-14,Income,Utilities,241.7417065,Debit Card,1
3456,2023-02-09,Income,Subscriptions,4665.4152346,Other,1
3457,2023-05-02,Income,Utilities,648.2,Cash,1
3458,2023-12-20,Expense,Insurance,2647.2,Credit Card,0
3459,2023-01-13,Expense,Debt Repayment,4733.0,Debit Card,0
